time,u,y_measure,y_estimate,y_true,noise
7.1,-1,11.270756076683,0,11.784555465614,-0.513799388931099
7.2,-1,11.2372237514514,0,11.9235098811955,-0.686286129744138
7.3,-1,11.7318312643585,0,12.03722322919,-0.305391964831443
7.4,-1,12.1078356719325,0,12.1304068257899,-0.0225711538573956
7.5,-1,12.1263978584354,0,12.1772886847686,-0.050890826333189
7.6,-1,12.6194870017791,0,12.2112738516104,0.40821315016876
7.7,-1,13.7825461923093,0,12.2440654208173,1.53848077149201
7.8,-1,12.5386094355751,0,12.2581712637796,0.280438171795481
7.9,-1,13.360094624452,0,12.2878813671719,1.07221325728018
8,-1,13.2279691758109,0,12.2938870225822,0.934082153228735
8.1,-1,12.6877078980567,0,12.2844151817145,0.40329271634219
8.2,-1,13.1978925371744,0,12.2866085274057,0.9112840097687
8.3,-1,11.9860905764451,0,12.3088150589409,-0.322724482495737
8.4,-1,12.5991118385483,0,12.3086570125539,0.290454825994358
8.5,-1,11.5216361366015,0,12.2761795467029,-0.754543410101434
8.6,-1,12.1152372307112,0,12.2190252371125,-0.103788006401235
8.7,-1,12.0180397776235,0,12.1774983783182,-0.159458600694668
8.8,-1,13.10297472814,0,12.1328735448556,0.970101183284455
8.9,-1,11.161320252479,0,12.0749575034664,-0.913637250987492
9,-1,13.3283545941939,0,12.023767783848,1.30458681034588
9.1,-1,12.5756952496712,0,11.9855356796178,0.59015957005341
9.2,-1,11.741759229592,0,11.9045167263673,-0.162757496775256
9.3,-1,11.3462371808894,0,11.8118577787843,-0.465620597894846
9.4,-1,10.9980366663155,0,11.7105499339825,-0.712513267667003
9.5,-1,12.3752123000209,0,11.6389546824744,0.736257617546558
9.6,-1,11.9534049668867,0,11.5599728565015,0.393432110385212
9.7,-1,12.0360252355116,0,11.4636614544266,0.57236378108508
9.8,-1,10.6813314454975,0,11.3444547976382,-0.663123352140668
9.9,-1,10.0920411736946,0,11.239043894373,-1.14700272067847
10,-1,12.1292719974969,0,11.1007492172124,1.02852278028451
10.1,-1,11.0793024581557,0,10.9727815330838,0.106520925071913
10.2,-1,10.1805045214277,0,10.8310554219726,-0.650550900544912
10.3,-1,11.0110140264282,0,10.6577717183938,0.353242308034496
10.4,-1,10.545899031572,0,10.4994938360767,0.046405195495323
10.5,-1,12.1582848762422,0,10.3108972957353,1.84738758050688
10.6,-1,10.6136931843113,0,10.1377932247064,0.475899959604961
10.7,-1,9.45782686872703,0,9.97145650869652,-0.51362963996949
10.8,-1,10.209440359565,0,9.78012533858629,0.429315020978718
10.9,-1,9.98992108712574,0,9.56934906460229,0.420572022523449
11,-1,8.88544329590156,0,9.37306988196509,-0.487626586063527
11.1,-1,7.8182304760456,0,9.17455412552601,-1.35632364948042
11.2,-1,8.48918203309412,0,8.98163285815536,-0.492450825061236
11.3,-1,8.9519082973633,0,8.76438200713559,0.187526290227706
11.4,-1,7.94467170321997,0,8.55636566489758,-0.611693961677613
11.5,-1,8.26246358287685,0,8.36710535061789,-0.104641767741043
11.6,-1,8.42247991192949,0,8.18549340477671,0.236986507152786
11.7,-1,7.27505053694367,0,7.98036169609586,-0.705311159152186
11.8,-1,7.1806273491055,0,7.79165454168564,-0.61102719258014
11.9,-1,7.25135913420546,0,7.60105388763791,-0.349694753432453
12,-1,6.27495299510496,0,7.41028483125197,-1.13533183614701
12.1,-1,6.42309044569809,0,7.2315982493903,-0.808507803692214
12.2,-1,7.2213868803175,0,7.01773472283717,0.203652157480334
12.3,-1,6.85656527952707,0,6.82319104256777,0.033374236959302
12.4,-1,6.41352505645721,0,6.58745872916955,-0.17393367271234
12.5,-1,6.93316624951506,0,6.35773418636842,0.575432063146637
12.6,1,7.33803286628802,0,6.14714110077109,1.19089176551693
12.7,1,6.55784646583394,0,5.9668426481863,0.591003817647641
12.8,1,5.13149668887949,0,5.79328126684045,-0.661784577960964
12.9,1,6.28671497932286,0,5.62314354117085,0.66357143815201
13,1,5.29232151848379,0,5.4766491890728,-0.184327670589011
13.1,1,6.00378429814243,0,5.39422264307055,0.609561655071877
13.2,1,4.45580050286963,0,5.29044804554245,-0.83464754267282
13.3,1,5.12829862021624,0,5.1778494095893,-0.0495507893730624
13.4,1,7.06293756567262,0,5.09640111174606,1.96653645392657
13.5,1,4.44335025032995,0,5.044904051234,-0.601553800904053
13.6,1,5.13245529725375,0,4.98915267276797,0.143302624485779
13.7,1,4.00660202080568,0,4.9344494281572,-0.927847407351514
13.8,1,4.89180387203977,0,4.88807138318283,0.00373248885693403
13.9,1,5.70786931140804,0,4.853509650721,0.854359660687049
14,1,4.03305392363236,0,4.8303392259597,-0.797285302327335
14.1,1,4.29506696566333,0,4.81116142729066,-0.516094461627331
14.2,1,5.46519899550256,0,4.79434282012772,0.670856175374836
14.3,1,5.3501117118845,0,4.77468979962256,0.575421912261935
14.4,1,4.54004506155794,0,4.78430770431623,-0.244262642758288
14.5,1,3.87647721684525,0,4.77461488946853,-0.898137672623288
14.6,1,4.25006887776752,0,4.76885310379023,-0.51878422602271
14.7,1,4.46708936834677,0,4.8012085409284,-0.33411917258163
14.8,1,5.9142711192352,0,4.81958237203918,1.09468874719602
14.9,1,4.90879886290397,0,4.85871034005301,0.0500885228509611
15,1,5.43378062017031,0,4.9189094584405,0.514871161729813
15.1,1,4.2474919062244,0,4.97750859526307,-0.73001668903867
15.2,1,4.87420206187871,0,5.0317670518308,-0.157564989952083
15.3,1,6.53086487243305,0,5.06788052492471,1.46298434750834
15.4,1,6.71562238442306,0,5.10187956586819,1.61374281855487
15.5,1,4.95235636262581,0,5.16556118852114,-0.213204825895336
15.6,1,3.66005024702259,0,5.21616707322891,-1.55611682620631
15.7,1,4.50374495434385,0,5.29487770616446,-0.791132751820615
15.8,1,4.13996553227911,0,5.3659544397307,-1.22598890745159
15.9,1,5.26056082192549,0,5.42220170200122,-0.161640880075729
16,1,6.14046443264342,0,5.47592471820686,0.664539714436558
16.1,1,4.74162468155367,0,5.52234116439483,-0.78071648284116
16.2,1,6.45252941429979,0,5.58700259375894,0.865526820540859
16.3,1,6.47433151061747,0,5.63033067648928,0.844000834128188
16.4,1,6.35751374833428,0,5.71488454807189,0.642629200262393
16.5,1,6.42774925123076,0,5.78679311668139,0.640956134549372
16.6,1,6.4883267632141,0,5.86098144097054,0.627345322243554
16.7,1,5.48409044144627,0,5.95167139011132,-0.467580948665046
16.8,1,6.44285377981032,0,6.05393782336276,0.388915956447555
16.9,1,6.82874196268184,0,6.12534157283869,0.703400389843157
17,1,5.98987558601893,0,6.22247873313378,-0.232603147114846
17.1,1,7.07371506110884,0,6.29157151845591,0.782143542652932
17.2,1,5.91430146130725,0,6.364069855347,-0.449768394039745
17.3,1,7.20030157970386,0,6.44871294626397,0.751588633439885
17.4,1,6.81425009718713,0,6.54362755444766,0.270622542739462
17.5,1,6.17393722624428,0,6.62451756264104,-0.45058033639677
17.6,1,5.91895709607622,0,6.71543636906771,-0.796479272991488
17.7,1,6.75898013506686,0,6.82354221757073,-0.0645620825038715
17.8,1,6.98028493280415,0,6.92102760348258,0.0592573293215668
17.9,1,7.56180991323579,0,7.04262480078978,0.519185112446003
18,1,7.45555024608597,0,7.15683100386389,0.298719242222083
18.1,1,8.75838677010546,0,7.30207790846112,1.45630886164434
18.2,1,7.65904596111343,0,7.42272020389306,0.236325757220373
18.3,1,7.62865469510338,0,7.55583228841493,0.0728224066884437
18.4,1,8.51037429805703,0,7.65811389990198,0.852260398155049
18.5,1,7.78719429707558,0,7.78066094510201,0.00653335197356868
18.6,1,8.89546273868192,0,7.88700539346047,1.00845734522146
18.7,1,8.96759405075025,0,8.02318757877216,0.944406471978086
18.8,1,7.49951198957951,0,8.14707985906116,-0.647567869481645
18.9,-1,6.9911189868435,0,8.27820166624844,-1.28708267940494
19,-1,8.41438152558868,0,8.42113451562269,-0.00675299003400482
19.1,-1,9.41735745281859,0,8.55021903780181,0.867138415016775
19.2,-1,8.87172196739853,0,8.68355118853349,0.188170778865041
19.3,-1,8.50599816514995,0,8.79525998828088,-0.289261823130933
19.4,-1,7.84042112934214,0,8.88166352852605,-1.04124239918391
19.5,-1,9.518099013374,0,8.98298702580165,0.535111987572353
19.6,-1,8.44079305514231,0,9.05715726809264,-0.616364212950323
19.7,-1,9.00217235077821,0,9.12560647109025,-0.123434120312037
19.8,-1,9.13278705348612,0,9.16862816864964,-0.0358411151635252
19.9,-1,8.20463455365421,0,9.20537945394913,-1.00074490029492
20,-1,8.92303637374459,0,9.24421208237582,-0.321175708631225
20.1,-1,9.87015047508123,0,9.2955533090938,0.574597165987428
20.2,-1,9.22437680916572,0,9.31792941580459,-0.0935526066388657
20.3,-1,8.46650775486821,0,9.32736875084587,-0.860860995977667
20.4,-1,8.81566052969123,0,9.33438079914593,-0.518720269454705
20.5,-1,10.4309773767282,0,9.29998443920804,1.13099293752018
20.6,-1,10.3404913565177,0,9.26118696030881,1.07930439620891
20.7,-1,8.82278944703768,0,9.2079784103808,-0.385188963343115
20.8,-1,9.30358034583461,0,9.1558091604754,0.147771185359212
20.9,-1,8.37282882773411,0,9.09369299897518,-0.720864171241076
21,-1,8.97593857384063,0,9.04749870130303,-0.0715601274623961
21.1,-1,8.23162955940712,0,8.97438100464031,-0.742751445233193
21.2,-1,10.4954781167091,0,8.89673196561814,1.59874615109095
21.3,-1,8.43016659326069,0,8.82412170748085,-0.393955114220161
21.4,-1,8.29121742385546,0,8.73294913949687,-0.441731715641402
21.5,-1,8.7717361571441,0,8.6465426784191,0.125193478725001
21.6,-1,8.38023572312116,0,8.55000102688673,-0.169765303765573
21.7,-1,7.14886507657864,0,8.46674229357515,-1.31787721699651
21.8,-1,7.37641547005157,0,8.35146249513835,-0.975047025086776
21.9,-1,8.76864527353308,0,8.24366791935655,0.524977354176528
22,-1,8.1233356115502,0,8.15762755922683,-0.0342919476766343
22.1,-1,7.9629415508634,0,8.06274627062899,-0.0998047197655899
22.2,-1,6.59703588451074,0,7.96181479147138,-1.36477890696064
22.3,-1,9.35717442805975,0,7.86170799060358,1.49546643745617
22.4,-1,8.97732060550349,0,7.75373621075943,1.22358439474405
22.5,-1,7.13188514993482,0,7.62933890017421,-0.497453750239393
22.6,-1,6.7829387748974,0,7.51748698425063,-0.73454820935323
22.7,-1,6.0758998982833,0,7.3921068671391,-1.3162069688558
22.8,-1,8.74423615618459,0,7.29037432604752,1.45386183013707
22.9,-1,7.68098574084231,0,7.15397208638807,0.527013654454247
23,-1,7.21217364036455,0,7.05490804698261,0.157265593381945
23.1,-1,7.09534984376988,0,6.94633563884604,0.149014204923838
23.2,-1,6.12448032597993,0,6.81559118557126,-0.691110859591324
23.3,-1,5.87710979139327,0,6.68415604348063,-0.807046252087354
23.4,-1,6.20119200177076,0,6.56013310302891,-0.358941101258141
23.5,-1,6.68396349013843,0,6.40749448537332,0.276469004765108
23.6,-1,6.72320132728992,0,6.23834811398449,0.484853213305426
23.7,-1,6.77020578334198,0,6.07177308847541,0.698432694866574
23.8,-1,6.32277017427163,0,5.88535990295618,0.437410271315446
23.9,-1,5.72620193942207,0,5.70085126866206,0.0253506707600137
24,-1,6.25966874603374,0,5.51847649715776,0.741192248875978
24.1,-1,5.50944099991917,0,5.32778883885569,0.181652161063476
24.2,-1,4.96429412933171,0,5.1251856286566,-0.160891499324889
24.3,-1,4.70570911039575,0,4.90500482501217,-0.199295714616425
24.4,-1,4.08504949068647,0,4.69462058943318,-0.609571098746715
24.5,-1,5.08865748891425,0,4.48964476434505,0.599012724569194
24.6,-1,4.40119747568651,0,4.25620102849774,0.144996447188772
24.7,-1,6.11706119314147,0,4.0353719611471,2.08168923199437
24.8,-1,4.1160467237218,0,3.81427054046455,0.301776183257256
24.9,-1,4.95333530409276,0,3.58093825881536,1.3723970452774
25,-1,3.46646455415263,0,3.36052478912193,0.1059397650307
25.1,-1,2.6124068572859,0,3.11927218992783,-0.50686533264193
25.2,1,3.16941403335979,0,2.89042212384608,0.278991909513705
25.3,1,3.23898929958646,0,2.66572885913009,0.573260440456368
25.4,1,3.32222346338866,0,2.45075292205881,0.871470541329845
25.5,1,0.594346357656755,0,2.24554255257615,-1.65119619491939
25.6,1,2.2556397382386,0,2.08857132695705,0.167068411281556
25.7,1,2.19672403270972,0,1.94549358047537,0.251230452234349
25.8,1,1.8465393528489,0,1.81526937676311,0.0312699760857923
25.9,1,2.20952985571965,0,1.68950255291348,0.520027302806164
26,1,1.63613983502257,0,1.6175542527376,0.0185855822849756
26.1,1,1.64073156998054,0,1.53997391751787,0.100757652462669
26.2,1,1.56000352068502,0,1.47537150746326,0.0846320132217564
26.3,1,0.240942135035263,0,1.42348583953486,-1.1825437044996
26.4,1,1.07793120070444,0,1.37320902084095,-0.295277820136517
26.5,1,1.38753722782875,0,1.35523917444817,0.0322980533805801
26.6,1,2.70722875331855,0,1.30872360051678,1.39850515280177
26.7,1,1.27677367698541,0,1.28070536641145,-0.00393168942604325
26.8,1,1.31750493150026,0,1.24166545681689,0.07583947468337
26.9,1,0.417524565913007,0,1.20663542474609,-0.789110858833081
27,1,2.1476583583413,0,1.16655974454721,0.981098613794093
27.1,1,1.54359526008509,0,1.15255969041214,0.391035569672951
27.2,1,1.57734160282774,0,1.16304900374133,0.414292599086409
27.3,1,1.22352551715509,0,1.14740010016928,0.0761254169858079
27.4,1,1.58545499777073,0,1.19622418799556,0.389230809775172
27.5,1,2.09991987969855,0,1.2167444520301,0.883175427668451
27.6,1,1.4482738860167,0,1.23861430881059,0.209659577206116
27.7,1,1.07572389830048,0,1.26380955501001,-0.188085656709533
27.8,1,1.40540822911613,0,1.29055699875979,0.114851230356344
27.9,1,1.36928603370849,0,1.36021291353997,0.00907312016851481
28,1,1.12338010200394,0,1.4181192003763,-0.294739098372357
28.1,1,2.1043915302068,0,1.46868051953748,0.635711010669314
28.2,1,0.716487304462309,0,1.54580139637097,-0.829314091908664
28.3,1,0.294083994514671,0,1.60833216299003,-1.31424816847536
28.4,1,1.84406484966403,0,1.6924460266308,0.151618823033229
28.5,1,2.13033828250693,0,1.80295565421796,0.327382628288974
28.6,1,3.18600503333152,0,1.92188453403624,1.26412049929528
28.7,1,3.73410981673224,0,2.06883940505223,1.66527041168001
28.8,1,2.28341932016107,0,2.17582288047957,0.1075964396815
28.9,1,2.29951697518346,0,2.31358318824253,-0.0140662130590683
29,1,1.00185497533364,0,2.46911817783182,-1.46726320249818
29.1,1,2.97899959719242,0,2.63993601135786,0.33906358583456
29.2,1,3.83281199434168,0,2.81959915779357,1.01321283654812
29.3,1,4.10376256929901,0,3.01236861455969,1.09139395473933
29.4,1,3.00366801674467,0,3.21444768398132,-0.210779667236655
29.5,1,4.5535070161805,0,3.38484332796193,1.16866368821857
29.6,1,4.00338009129735,0,3.54076902138886,0.462611069908495
29.7,1,3.73462301825888,0,3.72961249027265,0.00501052798623835
29.8,1,4.55859871209144,0,3.91554670019315,0.643052011898296
29.9,1,3.01319836712347,0,4.11483306352693,-1.10163469640346
30,1,4.89916678516235,0,4.30173801718803,0.597428767974327
