time,u,y_measure,y_estimate,y_true,noise
2.9,0.119624664606991,8.72487516233019,0,8.27204837844446,0.452826783885727
3,0.0705600040299336,7.72036090991004,0,8.36705416245912,-0.646693252549083
3.1,0.0207903312166452,8.81046801495993,0,8.38939813827185,0.421069876688077
3.2,-0.02918707171379,7.89892511559057,0,8.37097768188788,-0.472052566297316
3.3,-0.0788728470716243,8.4534736524163,0,8.32851882594061,0.124954826475683
3.4,-0.127770551013416,7.98464583822147,0,8.31708260467747,-0.332436766455996
3.5,-0.17539161384481,8.40722498190935,0,8.24327547342072,0.163949508488623
3.6,-0.221260221647426,9.64270484990377,0,8.25029055983457,1.3924142900692
3.7,-0.264918070454247,9.45894587763742,0,8.02468279156884,1.43426308606858
3.8,-0.30592894547136,8.61535277575887,0,7.67551966606139,0.939833109697476
3.9,-0.343883079591987,7.59751007260252,0,7.27980909044914,0.317700982153382
4,-0.378401247653964,6.16506355793255,0,7.0328744820665,-0.867810924133951
4.1,-0.409138555532205,6.53658814177885,0,6.66565631271999,-0.12906817094114
4.2,-0.435787886206794,6.08857505305595,0,6.31182251864888,-0.223247465592931
4.3,-0.458082968374727,5.99965214643169,0,5.63562790718984,0.364024239241851
4.4,-0.475801036944758,4.98581156166074,0,5.20860939945381,-0.222797837793069
4.5,-0.488765058832549,5.03990526825097,0,4.76529551684297,0.274609751407994
4.6,-0.496845501816732,5.37772753578225,0,4.20376617478233,1.17396136099992
4.7,-0.49996162878205,5.37910338441226,0,3.61577335610392,1.76333002830833
4.8,-0.49808230441792,4.51007240159428,0,3.97540619261444,0.53466620897984
4.9,-0.491226306312166,2.8390898705268,0,3.93555977476146,-1.09646990423466
5,-0.479462137331569,2.35956635573568,0,3.45552528823213,-1.09595893249645
5.1,-0.462907341163866,2.54424245436208,0,2.7718679539847,-0.227625499622622
5.2,-0.441727327860077,3.06912071480736,0,2.48783168788103,0.581289026926329
5.3,-0.41613372111195,2.5429919765156,0,2.02120588255298,0.521786093962621
5.4,-0.386382243777994,2.29660712818448,0,1.92086448405074,0.375742644133736
5.5,-0.352770162785196,0.802155443000567,0,1.96467172082649,-1.16251627782592
5.6,-0.31563331893616,0.428646903790534,0,1.63322687970727,-1.20457997591674
5.7,-0.275342771298819,2.43957123598945,0,1.24743011482671,1.19214112116274
5.8,-0.232301089706878,1.11122164301896,0,1.09441496333648,0.0168066796824794
5.9,-0.186938332415118,0.829398847243328,0,0.92717125139422,-0.0977724041508921
6,-0.139707749099463,-0.49381069339118,0,0.819551861543986,-1.31336255493517
6.1,-0.0910812521360475,1.40686751525955,0,0.71261384636246,0.694253668897091
6.2,-0.0415447014087482,0.698779941874544,0,0.664119891686905,0.0346600501876391
6.3,0.0084069502421753,0.500009660364075,0,0.668242339215487,-0.168232678851412
6.4,0.0582746024252468,2.11927212242353,0,0.808798799583681,1.31047332283984
6.5,0.107559994043908,0.336803853672744,0,0.906416205887137,-0.569612352214393
6.6,0.155770681756689,-0.158271580997945,0,1.02297760733745,-1.18124918833539
6.7,0.202424960308299,1.07459302654452,0,1.13026689118053,-0.0556738646360074
6.8,0.247056675569304,4.51669678303672,0,1.47496181967881,3.04173496335791
6.9,0.2892198821941,1.84851582101499,0,1.75358707250695,0.0949287485080353
7,0.328493299359395,1.21458469318697,0,2.08722869227888,-0.872643999091916
7.1,0.364484520062938,2.03373053923327,0,2.75863892665739,-0.724908387424119
7.2,0.396833931924577,3.35497412111539,0,3.08833648609114,0.266637635024247
7.3,0.425218310314282,4.14082113956017,0,3.31150518804222,0.82931595151795
7.4,0.449354047905813,2.41656751271207,0,3.62928761563024,-1.21272010291817
7.5,0.468999988387369,4.38476936893563,0,3.80101407785232,0.583755291083307
7.6,0.483959836015743,3.52581290807053,0,3.86968500181604,-0.343872093745503
7.7,0.4940841169385,5.3383818330503,0,4.56279489666444,0.775586936385863
7.8,0.499271672687302,5.6099656683894,0,5.37728670586842,0.232678962520976
7.9,0.499470670919886,6.25545345219981,0,5.96371291006825,0.291740542131558
8,0.494679123311691,8.37707017016672,0,6.91834023167134,1.45872993849538
8.1,0.484944905422543,7.07883738464147,0,7.0212347620701,0.0576026225713615
8.2,0.470365278339886,5.67300106320888,0,7.17550843517887,-1.50250737196999
8.3,0.451085916878147,9.5746070159702,0,7.82893004604546,1.74567696992474
8.4,0.42729945404414,9.03600774818459,0,8.67128284640465,0.364724901779942
8.5,0.399243556311745,9.5410883045414,0,9.09993539030466,0.441152914236739
8.6,0.367198548937057,10.0867082363191,0,9.49845615862847,0.588252077690589
8.7,0.331484615041091,10.0970925340208,0,10.0223478660229,0.07474466799787
8.8,0.292458596445881,8.67767170363015,0,10.3849386536624,-1.7072669500323
8.9,0.250510428228942,10.8187881211013,0,10.5801616998168,0.238626421284424
9,0.206059242620878,9.81879839938436,0,10.7221140923622,-0.903315692977836
9.1,0.159549181174676,12.0360112808635,0,10.9154449018448,1.12056637901876
9.2,0.111444957050123,10.0960741123406,0,10.9978364002374,-0.901762287896796
9.3,0.0622272117535309,12.4242804251053,0,11.0159969523284,1.40828347277699
9.4,0.0123877127266789,10.7702431583078,0,11.0294765021668,-0.259233343858993
9.5,-0.0375755602309047,9.18602124405812,0,10.9824529341535,-1.79643169009541
9.6,-0.0871633906114907,10.89131835944,0,10.8698019035919,0.021516455848014
9.7,-0.135880313205472,12.0598799363282,0,10.6449643596714,1.41491557665686
9.8,-0.183239564625964,11.0855927762322,0,10.4870710517347,0.59852172449746
9.9,-0.228767946887661,9.35251569251689,0,10.1964888615326,-0.843973169015738
10,-0.272010555444685,10.6500225581182,0,10.0652252181888,0.584797339929445
10.1,-0.312535324446442,6.66930868832238,0,9.33563094122788,-2.66632225290549
10.2,-0.349937343796772,11.3314544315919,0,8.9012571098585,2.4301973217334
10.3,-0.383842904881791,9.6611118037216,0,8.60979506743141,1.05131673629018
10.4,-0.413913234542827,10.4639720762144,0,8.30756196030609,2.15641011590835
10.5,-0.439847879985835,6.25673225413503,0,7.71611489963095,-1.45938264549592
10.6,-0.461387710806404,7.98833863170853,0,7.46469986822255,0.523638763485973
10.7,-0.478317508135094,7.93210309453048,0,7.02580022276849,0.906302871761989
10.8,-0.490468115033246,5.85277834510253,0,6.69069262305053,-0.837914277948002
10.9,-0.497718126653189,5.68860943433232,0,6.22366643919014,-0.535057004857818
11,-0.499995103275352,3.41118976966723,0,5.49757124282726,-2.08638147316003
11.1,-0.497276294101995,5.78735035680422,0,5.03230637784318,0.755043978961039
11.2,-0.489588864575658,3.02598389894128,0,4.44410403862406,-1.41812013968277
11.3,-0.477009624951044,5.63475593198899,0,4.2545866844993,1.38016924748969
11.4,-0.459664262832338,3.77663177591304,0,3.49752204363289,0.279109732280158
11.5,-0.437726087344214,1.99481711578366,0,2.98941245177982,-0.994595335996159
11.6,-0.411414297484354,2.94277079465853,0,2.32398717541645,0.618783619242073
11.7,-0.380991791959516,1.9327210578456,0,2.02046657297617,-0.0877455151305683
11.8,-0.346762542388561,1.91680370869846,0,1.50534617330052,0.411457535397933
11.9,-0.309068556118517,2.13624598290221,0,1.19037435353507,0.945871629367141
12,-0.268286459000217,1.73989610590096,0,0.752685660321102,0.987210445579862
12.1,-0.2248237322673,0.923611838514514,0,0.474777646906874,0.448834191607641
12.2,-0.179114641118414,0.458165119417809,0,0.237279035906983,0.220886083510827
12.3,-0.1316158956829,1.42972828966288,0,0.0116173353650026,1.41811095429787
12.4,-0.0828020877241547,1.88795555476333,0,-0.064072725349682,1.95202828011301
12.5,-0.0331609486756003,0.418606924722141,0,-0.104727973219469,0.52333489794161
12.6,0.0168115236105692,2.21375613156133,0,-0.093159717980378,2.30691584954171
12.7,0.066616020709972,-1.24392953055319,0,-0.0205076641586018,-1.22342186639459
12.8,0.115754912550769,-1.46719366439366,0,-0.0841946650170472,-1.38299899937661
12.9,0.163737219568847,1.5195435883171,0,0.00270699932323311,1.51683658899386
13,0.21008351841332,0.275106046369488,0,0.22813854485934,0.0469675015101478
13.1,0.254330732186188,-0.839638292950389,0,0.324595562993514,-1.1642338559439
13.2,0.296036757353612,0.371627374741335,0,0.539422855498622,-0.167795480757286
13.3,0.334784881098301,0.323088982435485,0,0.694514487300237,-0.371425504864752
13.4,0.370187944976224,0.775000969718439,0,1.11942076983851,-0.344419800120067
13.5,0.40189221327581,1.9738759459401,0,1.55328325603199,0.420592689908114
13.6,0.429580907428248,2.20077314405002,0,2.04948158525749,0.151291558792529
13.7,0.452977371154231,1.47410216543527,0,2.48360466350921,-1.00950249807394
13.8,0.471847834722052,2.01842585176362,0,2.71659258004519,-0.698166728281566
13.9,0.486003750697488,3.76002236032607,0,3.1808403095876,0.579182050738471
14,0.495303677847435,5.19573830448857,0,3.255193092177,1.94054521231158
14.1,0.499654694373959,4.67242208230502,0,3.58364827525356,1.08877380705146
14.2,0.499013326358181,3.5708737836547,0,4.17794144310088,-0.607067659446177
14.3,0.493385982137307,4.26732960356154,0,4.28010441863644,-0.0127748150749001
14.4,0.482828888274639,5.20503972685209,0,4.72507445058717,0.479965276264926
14.5,0.467447527762341,4.53252490682476,0,5.63548297911103,-1.10295807228627
14.6,0.447395586070252,6.10565137851443,0,6.33719397892657,-0.231542600412143
14.7,0.422873415571467,6.35146886693811,0,6.77892212672072,-0.427453259782608
14.8,0.394126033687658,7.48797248222738,0,7.13445875862669,0.353513723600688
14.9,0.361440674755988,7.62674610109229,0,7.30561679978418,0.321129301308116
15,0.325143920078558,8.35539555749123,0,7.62256355019156,0.732832007299668
15.1,0.285598434829994,7.32068475714314,0,7.92796704447955,-0.607282287336417
15.2,0.2431993444269,7.98136558015415,0,8.12692672472927,-0.145561144575118
15.3,0.198370286565307,7.78138981573972,0,8.29963318496377,-0.518243369224052
15.4,0.151559178372852,8.77776237002551,0,8.39749612489964,0.380266245125866
15.5,0.103233740968898,8.93004460787379,0,8.53155260514716,0.398492002726626
15.6,0.053876826149722,8.29805375659915,0,8.61284041789253,-0.314786661293378
15.7,0.00398159189296867,10.7998927219104,0,8.61309149599894,2.18680122591144
15.8,-0.0459534251138399,6.96273892632456,0,8.56095278746562,-1.59821386114107
15.9,-0.0954292906870938,6.91653956695539,0,8.43493262386412,-1.51839305690873
16,-0.143951658332533,6.84390335747328,0,8.39065562010287,-1.54675226262959
16.1,-0.191035708592005,8.31137111497068,0,8.19750727434327,0.113863840627409
16.2,-0.236210993199233,7.32379299940362,0,8.02063244116774,-0.696839441764118
16.3,-0.279026135643388,6.55986576732021,0,7.73741040712511,-1.1775446398049
16.4,-0.319053341173974,7.47526705512681,0,7.18139617930634,0.293870875820474
16.5,-0.355892671184562,5.69188666475509,0,6.64853423710234,-0.956647572347249
16.6,-0.389176039267149,5.04260037425113,0,5.8434815297001,-0.800881155448972
16.7,-0.418570889009873,5.22576055109275,0,5.22384404466641,0.0019165064263411
16.8,-0.443783516790751,4.94563907177777,0,4.82131311646078,0.124325955316989
16.9,-0.464562006367184,3.16252919959746,0,3.87903145694173,-0.716502257344269
17,-0.480698745939778,2.12027255366619,0,3.51826847139162,-1.39799591772543
17.1,-0.492032502540822,1.82232256967759,0,3.17196283947424,-1.34964026979665
17.2,-0.498450033020798,4.22008039013079,0,2.86270113707456,1.35737925305624
17.3,-0.499887215536506,1.17204079355944,0,1.8695283563303,-0.697487562770864
17.4,-0.496329690235317,1.40971867184854,0,1.3947183731284,0.0150002987201375
17.5,-0.487813002734079,0.232681388113347,0,1.01079741954812,-0.778116031434772
17.6,-0.474422248959062,1.01229618850023,0,0.220212630623039,0.79208355787719
17.7,-0.456291224895592,0.290187127982816,0,0.102761718539341,0.187425409443475
17.8,-0.433601089742792,0.779960676255779,0,-0.467685825856102,1.24764650211188
17.9,-0.406578555830744,0.23269938019372,0,-0.860041783191245,1.09274116338496
18,-0.375493623385838,-0.06806510611773,0,-1.09986781098429,1.03180270486656
18.1,-0.34065688277775,-0.468615528451151,0,-1.29192442411035,0.823308895659198
18.2,-0.302416411203142,-3.12267371165411,0,-1.60589767050846,-1.51677604114565
18.3,-0.261154294813367,-2.41491518482394,0,-1.99779971240895,-0.417115472414989
18.4,-0.217282811035948,-2.66101267262138,0,-2.1739498034569,-0.487062869164473
18.5,-0.171240309234806,-1.34678969789614,0,-2.26883470922028,0.922045011324141
18.6,-0.12348683086831,-2.61455926983729,0,-2.45955275928983,-0.155006510547462
18.7,-0.0744995129070994,-3.36805527970537,0,-2.53759214563644,-0.830463134068933
18.8,-0.0247678204391855,-1.8078220030445,0,-2.58118706786659,0.773365064822084
18.9,0.0252113439034056,-3.55244793731133,0,-2.54931217479188,-1.00313576251945
19,0.0749386048314762,-2.83337374099727,0,-2.45861730739147,-0.374756433605796
19.1,0.12391710399148,-3.6083010973495,0,-2.33226003902254,-1.27604105832696
19.2,0.171657464409948,-1.42396913432223,0,-2.18051128447433,0.756542150152103
19.3,0.217682680186445,-2.32264999920545,0,-1.97665458958902,-0.345995409616433
19.4,0.261532882578848,-2.57075255488467,0,-1.93636450705638,-0.634388047828291
19.5,0.302769934859801,-2.02612969683814,0,-1.70538498908265,-0.320744707755485
19.6,0.340981810034068,-2.30330983803055,0,-1.75081547899418,-0.552494359036375
19.7,0.375786707676074,-1.39963140176107,0,-1.27553140603134,-0.124099995729735
19.8,0.406836868753552,-1.09814617701119,0,-0.948157583206938,-0.149988593804254
19.9,0.433822050320834,0.720739733547279,0,-1.18801186967627,1.90875160322354
20,0.456472625363814,0.360149253428618,0,-0.906897399534624,1.26704665296324
20.1,0.474562276823947,-0.209971290432888,0,-0.0985765494647068,-0.111394740968181
20.2,0.487910258883488,0.829196407277952,0,0.903496518048742,-0.07430011077079
20.3,0.496383202917953,0.972084519632649,0,1.35144434923773,-0.379359829605079
20.4,0.499896450071335,2.07375514316251,0,2.08687607459396,-0.013120931431456
20.5,0.4984148971394,3.73051529726934,0,2.57353878507117,1.15697651219817
20.6,0.491953347309308,2.54388094931682,0,3.33754024533253,-0.793659296015708
20.7,0.480576362251058,3.76201431474746,0,3.66958829629694,0.0924260184505219
20.8,0.464397617038621,3.78273685133927,0,4.15289965726268,-0.370162805923413
20.9,0.443578764346176,4.01517160558567,0,4.50430909785683,-0.489137492271161
21,0.418327819268028,6.16631793413091,0,5.08610099236249,1.08021694176842
21.1,0.388897080900546,6.60776622382082,0,5.4971240068527,1.11064221696812
21.2,0.355580611452991,6.48276336224848,0,5.76925346163621,0.713509900612277
21.3,0.318711298075121,5.28924086171013,0,5.93537730594877,-0.646136444238634
21.4,0.278657526758831,6.84520235010355,0,5.96890351887104,0.876298831232506
21.5,0.235819501547098,6.29787652226187,0,6.21257978986198,0.0852967323998908
21.6,0.19062524582747,6.44743994420038,0,6.50807244860383,-0.0606325044034495
21.7,0.143526325663864,6.41806019399488,0,6.81308260057398,-0.395022406579106
21.8,0.0949933378977206,5.55250385420752,0,6.93222617018015,-1.37972231597263
21.9,0.0455112080999239,6.44323768790258,0,6.95962802181857,-0.516390333915993
22,-0.00442565464520194,6.44444011574672,0,6.95514780131743,-0.510707685570705
22.1,-0.0543182977120399,8.41353421499138,0,6.88664337218927,1.52689084280211
22.2,-0.103668210303379,4.17037576666919,0,6.83843287324089,-2.6680571065717
22.3,-0.151982304405524,5.37149517044339,0,6.67493951155665,-1.30344434111326
22.4,-0.198777841560716,7.19479910710189,0,6.53295914372567,0.661839963376223
22.5,-0.243587256230255,4.38401176053994,0,6.3331716439298,-1.94915988338985
22.6,-0.285962827554782,7.76931285859641,0,6.03527045394733,1.73404240464908
22.7,-0.325481152833123,5.88884253683209,0,5.74797775609983,0.140864780732258
22.8,-0.361747378022122,6.49198873848229,0,5.53374671161174,0.958242026870547
22.9,-0.394399142987708,5.40411435076647,0,5.37105297575322,0.0330613750132566
23,-0.423110202087585,7.01364567366753,0,5.08046564401656,1.93318002965097
23.1,-0.447593683909841,4.40725190006988,0,4.83291037736419,-0.425658477294316
23.2,-0.467604957597269,3.94809525239972,0,4.21692725464654,-0.268832002246825
23.3,-0.482944077118035,4.10027357644336,0,3.82995001203867,0.270323564404695
23.4,-0.493457779060324,4.01721955824225,0,3.16330884678277,0.853910711459476
23.5,-0.499041013989698,3.8563025939528,0,2.49391790459219,1.36238468936061
23.6,-0.499637996068314,3.15450408390695,0,2.07791978809563,1.07658429581132
23.7,-0.495242760448578,1.11349915642192,0,2.08905417967325,-0.975555023251333
23.8,-0.485899222871932,1.96299290192338,0,1.40955790458564,0.553434997337747
23.9,-0.471700740877278,0.845815509920612,0,0.890020606708622,-0.0442050967880095
24,-0.452789181003312,0.207805717353648,0,0.393743113168421,-0.185937395814773
24.1,-0.429353501304965,0.492700129070968,0,-0.472205720612605,0.964905849683573
24.2,-0.401627863346977,-0.596424065198208,0,-0.611631477572967,0.0152074123747594
24.3,-0.369889292538947,-0.831432250034622,0,-1.28772000129247,0.45628775125785
24.4,-0.334454910189012,-0.582237729112003,0,-1.4497953102637,0.8675575811517
24.5,-0.295678764932562,-1.18155759612454,0,-1.55235752910369,0.370799932979154
24.6,-0.253948295195311,-3.0797516729013,0,-1.66010974812817,-1.41964192477313
24.7,-0.209680458036616,-1.11745360950228,0,-1.94209584436342,0.824642234861144
24.8,-0.163317563052361,-2.55213656450894,0,-2.03372019085022,-0.518416373658722
24.9,-0.115322852963698,-2.43726774040091,0,-2.1921430423502,-0.245124698050703
25,-0.0661758750488865,-1.71709245761665,0,-2.26175021135247,0.544657753735814
25.1,-0.0163676896654227,-3.36094455689328,0,-2.2715400755157,-1.08940448137758
25.2,0.0336040362627375,-3.17794421464075,0,-2.22554444132451,-0.952399773316244
25.3,0.0832400017685796,-1.66905478361757,0,-2.10083082735802,0.431776043740442
25.4,0.132044260692235,-1.61786013488965,0,-1.87827562657683,0.260415491687186
25.5,0.179529177011084,-2.90896909694617,0,-1.86110762878732,-1.04786146815886
25.6,0.225220297137695,-0.604884534068955,0,-1.72488478192267,1.12000024785371
25.7,0.268661090503236,-1.110152034314,0,-1.44356578525533,0.333413750941331
25.8,0.30941751106002,-0.457628270956314,0,-1.32226430460067,0.86463603364436
25.9,0.347082334126121,-0.446454686969523,0,-0.75626654520715,0.309811858237627
26,0.381279225239801,0.063165635789175,0,-0.391022954109285,0.45418858989846
26.1,0.411666500369041,-0.0129911504743655,0,-0.0805275236706448,0.0675363731962793
26.2,0.437940539905445,-0.446099660517034,0,0.381929754773253,-0.828029415290287
26.3,0.45983882233101,1.50858181971725,0,0.691603884191696,0.81697793552555
26.4,0.477142547246348,3.31979201496455,0,1.33687559445781,1.98291642050674
26.5,0.489678821551959,1.59053090416629,0,1.65821460253203,-0.0676836983657388
26.6,0.497322386938919,2.88190913669768,0,2.08124104736691,0.800668089330777
26.7,0.49999687142851,1.51172299198107,0,2.72013929490275,-1.20841630292168
26.8,0.49767555245578,3.05143476162031,0,3.07833267096688,-0.0268979093465709
26.9,0.490381623872576,4.01973884378535,0,3.33528125028055,0.684457593504799
27,0.478187964202252,3.69226609256329,0,3.72635786362238,-0.0340917710590884
27.1,0.461216408461543,4.03822752889801,0,4.07333794219519,-0.035110413297177
27.2,0.439636530825362,3.54411453762149,0,4.45500967826463,-0.910895140643134
27.3,0.413663950297689,3.53791120400168,0,4.91859537514033,-1.38068417113865
27.4,0.383558176317765,5.84949054937344,0,5.15805224710326,0.69143830227018
27.5,0.349620015827549,5.01837631580198,0,5.63584336509073,-0.617467049288749
27.6,0.312188567708196,4.15888834838787,0,6.05748912036494,-1.89860077197707
27.7,0.271637834616124,5.95975819603935,0,6.27850446889069,-0.318746272851336
27.8,0.228372986072096,6.74154886282008,0,6.54460774794009,0.196941114879982
27.9,0.182826310141311,8.40453491031938,0,6.71137789754234,1.69315701277705
28,0.135452894153935,7.18107313079938,0,6.88310373363076,0.297969397168619
28.1,0.0867260776229461,5.8741668341321,0,6.95410882930728,-1.07994199517518
28.2,0.0371327227921807,6.51389162195969,0,6.99838520289113,-0.484493580931434
28.3,-0.0128316499302797,4.7100486266352,0,6.98408856541236,-2.27403993877716
28.4,-0.0626678130482146,6.83707531348199,0,6.90591286267378,-0.0688375491917879
28.5,-0.111877820093398,7.86570448502087,0,6.83271934396173,1.03298514105914
28.6,-0.159969980942099,8.02068635270314,0,6.79161703040954,1.2290693222936
28.7,-0.20646377462027,5.80732294626302,0,6.56846388002875,-0.761140933765736
28.8,-0.250894650510287,5.83841579208053,0,6.28693392563217,-0.448518133551642
28.9,-0.292818669987149,7.33845687548685,0,6.23766045457044,1.10079642091641
29,-0.331816942106484,6.60457204317268,0,5.77696873957739,0.827603303595288
29.1,-0.367499809024389,5.53145781960126,0,5.19920520422395,0.332252615377311
29.2,-0.399510739329807,5.89682649308355,0,4.90536034638511,0.991466146698436
29.3,-0.427529890388535,5.10753022121971,0,4.68243106601451,0.4250991552052
29.4,-0.451277304105093,4.64270143096409,0,4.35832624347631,0.28437518748778
29.5,-0.470515704171477,5.53892046885194,0,4.11325341299165,1.42566705586028
29.6,-0.485052866853593,2.18198431099365,0,3.75210702570049,-1.57012271470684
29.7,-0.494743541627268,1.12228531765193,0,3.20645151928221,-2.08416620163028
29.8,-0.499490902473475,3.39480876239988,0,2.72486392969542,0.669944832704458
29.9,-0.499247515331907,2.16312446985506,0,1.91346276865209,0.249661701202964
30,-0.494015812046431,1.34401743938695,0,1.59479454861904,-0.250777109232092
