time,y_measure,y_estimate,y_true,noise
13.6,4.63032533762924,0,5,-0.369674662370758
13.7,4.76234367203703,0,5,-0.237656327962967
13.8,5.56851018057983,0,5,0.56851018057983
13.9,5.56304305868387,0,5,0.563043058683867
14,4.58839969780663,0,5,-0.411600302193373
14.1,5.08260489256045,0,5,0.0826048925604456
14.2,5.53644452236099,0,5,0.536444522360993
14.3,5.53308662965042,0,5,0.533086629650418
14.4,4.48604211843347,0,5,-0.513957881566525
14.5,5.6473503563773,0,5,0.647350356377304
14.6,5.26465750724677,0,5,0.264657507246767
14.7,5.09093857690807,0,5,0.0909385769080715
14.8,4.90976954771177,0,5,-0.0902304522882299
14.9,4.61360262507749,0,5,-0.386397374922511
15,5.03800714440478,0,5,0.0380071444047815
15.1,4.89730699964196,0,5,-0.102693000358036
15.2,5.92405256218901,0,5,0.924052562189008
15.3,5.07602388882124,0,5,0.0760238888212423
15.4,4.93063840238993,0,5,-0.0693615976100682
15.5,4.99438847076969,0,5,-0.00561152923030539
15.6,4.75490467455475,0,5,-0.245095325445246
15.7,5.82871997766693,0,5,0.828719977666932
15.8,5.2548096341335,0,5,0.254809634133502
15.9,5.02995757311859,0,5,0.029957573118587
16,5.44930687727625,0,5,0.449306877276252
16.1,4.98674882486936,0,5,-0.0132511751306432
16.2,4.96090091783432,0,5,-0.0390990821656806
16.3,4.77735204250146,0,5,-0.222647957498536
16.4,4.75380039756728,0,5,-0.246199602432717
16.5,5.64182128383907,0,5,0.641821283839073
16.6,5.3073981736564,0,5,0.307398173656402
16.7,5.03477338931181,0,5,0.0347733893118112
16.8,5.68174365563821,0,5,0.681743655638211
16.9,5.00945354213525,0,5,0.009453542135251
17,5.11601712789142,0,5,0.116017127891425
17.1,4.43204031748243,0,5,-0.567959682517566
17.2,5.19010942277739,0,5,0.19010942277739
17.3,4.42107238493342,0,5,-0.578927615066584
17.4,4.60468800273128,0,5,-0.395311997268724
17.5,5.37975180905279,0,5,0.379751809052787
17.6,5.14048958981858,0,5,0.14048958981858
17.7,4.65108737092091,0,5,-0.348912629079092
17.8,4.84074913139021,0,5,-0.159250868609794
17.9,5.10257435330367,0,5,0.102574353303673
18,5.08801018109413,0,5,0.0880101810941299
18.1,4.31542376697902,0,5,-0.684576233020981
18.2,4.51769790357066,0,5,-0.482302096429344
18.3,4.29083453980244,0,5,-0.709165460197563
18.4,4.97100334313093,0,5,-0.0289966568690662
18.5,4.31155406105269,0,5,-0.688445938947307
18.6,5.28075249177028,0,5,0.280752491770284
18.7,4.59781280209861,0,5,-0.402187197901386
18.8,4.55742927128379,0,5,-0.442570728716212
18.9,5.71622396137676,0,5,0.71622396137676
19,5.8649536623905,0,5,0.864953662390497
19.1,4.6722889929271,0,5,-0.327711007072903
19.2,4.9851801641075,0,5,-0.0148198358924956
19.3,5.78520159695688,0,5,0.785201596956876
19.4,4.78389345164938,0,5,-0.216106548350616
19.5,5.68700151709867,0,5,0.687001517098666
19.6,5.32792331260521,0,5,0.327923312605207
19.7,5.0222083334969,0,5,0.0222083334969031
19.8,4.85874986591403,0,5,-0.141250134085974
19.9,5.67725971481848,0,5,0.677259714818483
20,5.2844201619921,0,5,0.284420161992101
20.1,4.74689442533448,0,5,-0.253105574665518
20.2,5.15709055494392,0,5,0.157090554943921
20.3,4.64881537354897,0,5,-0.351184626451026
20.4,5.05957817168386,0,5,0.0595781716838588
20.5,5.61275123818392,0,5,0.612751238183922
20.6,5.21273910447992,0,5,0.212739104479922
20.7,4.69613315367548,0,5,-0.303866846324518
20.8,5.1391936562819,0,5,0.139193656281901
20.9,4.72087891998996,0,5,-0.279121080010036
21,5.80772590933842,0,5,0.807725909338421
21.1,4.2825201863737,0,5,-0.717479813626296
21.2,4.73619697903592,0,5,-0.263803020964082
21.3,5.30858133518307,0,5,0.308581335183074
21.4,4.67186356154498,0,5,-0.328136438455018
21.5,5.00715527272824,0,5,0.00715527272823849
21.6,5.26181408939913,0,5,0.261814089399129
21.7,5.50307950657919,0,5,0.503079506579191
21.8,4.62916800378203,0,5,-0.370831996217973
21.9,4.9320489335195,0,5,-0.0679510664805041
22,4.81133100495874,0,5,-0.188668995041256
22.1,4.95430660430768,0,5,-0.0456933956923151
22.2,5.14779475690773,0,5,0.14779475690773
22.3,4.7525538885841,0,5,-0.247446111415899
22.4,5.3200460495728,0,5,0.320046049572805
22.5,5.17067842093374,0,5,0.170678420933745
22.6,4.81106769792017,0,5,-0.188932302079828
22.7,5.11038071217764,0,5,0.11038071217764
22.8,5.3936908396585,0,5,0.393690839658497
22.9,5.39724297476415,0,5,0.397242974764147
23,5.26728364901142,0,5,0.267283649011416
23.1,4.97400063029001,0,5,-0.0259993697099927
23.2,4.75196054636044,0,5,-0.248039453639557
23.3,5.08964170684923,0,5,0.0896417068492255
23.4,4.81354552200652,0,5,-0.186454477993483
23.5,4.86716524784509,0,5,-0.132834752154908
23.6,5.36992592268824,0,5,0.369925922688241
23.7,5.57881020819785,0,5,0.578810208197852
23.8,5.23833284299545,0,5,0.238332842995447
23.9,5.82130822250459,0,5,0.821308222504594
24,4.38829986333116,0,5,-0.611700136668836
24.1,5.00907503008065,0,5,0.00907503008065207
24.2,5.03811392404398,0,5,0.0381139240439808
24.3,5.64581053405314,0,5,0.645810534053136
24.4,5.20050926877905,0,5,0.200509268779055
24.5,4.87046391556373,0,5,-0.129536084436274
24.6,5.22168664403851,0,5,0.22168664403851
24.7,5.25697738212005,0,5,0.256977382120046
24.8,5.07305004579055,0,5,0.0730500457905505
24.9,4.18900944994612,0,5,-0.810990550053882
25,5.40923237680207,0,5,0.409232376802068
25.1,3.60338327305756,0,5,-1.39661672694244
25.2,5.04379585406732,0,5,0.043795854067318
25.3,4.37946740984359,0,5,-0.620532590156412
25.4,4.85795563486542,0,5,-0.142044365134583
25.5,5.55942299228612,0,5,0.55942299228612
25.6,4.79461001726826,0,5,-0.205389982731739
25.7,5.76687185724935,0,5,0.766871857249346
25.8,5.3113642254166,0,5,0.311364225416596
25.9,4.90141795594249,0,5,-0.0985820440575143
26,4.63858733844369,0,5,-0.361412661556306
26.1,4.80163909673623,0,5,-0.198360903263766
26.2,5.14979791446052,0,5,0.14979791446052
26.3,4.05178716032755,0,5,-0.948212839672453
26.4,5.24602480306998,0,5,0.246024803069985
26.5,5.1117859927305,0,5,0.111785992730496
26.6,5.32754603530331,0,5,0.327546035303308
26.7,5.81900261682043,0,5,0.819002616820426
26.8,4.87050225953181,0,5,-0.129497740468193
26.9,4.60778308282606,0,5,-0.392216917173943
27,5.47185366819201,0,5,0.471853668192006
27.1,5.35783310127488,0,5,0.357833101274878
27.2,4.94282775077797,0,5,-0.0571722492220277
27.3,4.76261178827023,0,5,-0.237388211729766
27.4,5.09956687933104,0,5,0.099566879331038
27.5,4.54808706231549,0,5,-0.451912937684512
27.6,5.02643784580698,0,5,0.0264378458069805
27.7,4.74483016226174,0,5,-0.255169837738263
27.8,4.67227694137152,0,5,-0.327723058628481
27.9,5.3871814086675,0,5,0.387181408667498
28,5.01213960394023,0,5,0.0121396039402311
28.1,5.54043860952869,0,5,0.540438609528691
28.2,4.56545029491496,0,5,-0.434549705085036
28.3,5.09610601562847,0,5,0.0961060156284683
28.4,4.58152748848199,0,5,-0.418472511518012
28.5,5.2474870578744,0,5,0.2474870578744
28.6,5.52201368315605,0,5,0.522013683156051
28.7,5.40939643254735,0,5,0.409396432547347
28.8,4.1538470197531,0,5,-0.846152980246902
28.9,5.27269154692787,0,5,0.272691546927868
29,5.0034837101698,0,5,0.00348371016979542
29.1,5.13370933133094,0,5,0.133709331330942
29.2,4.78103489472484,0,5,-0.218965105275163
29.3,4.33960626280044,0,5,-0.660393737199556
29.4,5.357117311392,0,5,0.357117311391997
29.5,4.79717778002683,0,5,-0.202822219973168
29.6,4.86808354023044,0,5,-0.131916459769561
29.7,5.06734151929959,0,5,0.067341519299589
29.8,6.01469601205555,0,5,1.01469601205555
29.9,5.91745066456218,0,5,0.91745066456218
30,4.47253563301632,0,5,-0.52746436698368
