time,y_measure,y_estimate,y_true,noise
7.6,0.950251204263734,0,1.0576,-0.107348795736265
7.7,1.40113937108584,0,1.0529,0.348239371085835
7.8,1.18070420755963,0,1.0484,0.132304207559626
7.9,0.504941328445326,0,1.0441,-0.539158671554674
8,1.65914871409097,0,1.04,0.61914871409097
8.1,0.789445301762853,0,1.0361,-0.246654698237147
8.2,0.752971615077396,0,1.0324,-0.279428384922605
8.3,0.459461966348186,0,1.0289,-0.569438033651813
8.4,0.981747055744356,0,1.0256,-0.043852944255644
8.5,0.981415156427191,0,1.0225,-0.0410848435728093
8.6,0.890513358257037,0,1.0196,-0.129086641742963
8.7,0.681065045263832,0,1.0169,-0.335834954736168
8.8,0.350179597855319,0,1.0144,-0.664220402144681
8.9,2.21709462919445,0,1.0121,1.20499462919445
9,1.61033618516565,0,1.01,0.600336185165646
9.1,0.864503349835649,0,1.0081,-0.143596650164351
9.2,0.960448268219367,0,1.0064,-0.0459517317806325
9.3,1.14846045848778,0,1.0049,0.143560458487776
9.4,0.998745058193722,0,1.0036,-0.00485494180627789
9.5,0.774356095600921,0,1.0025,-0.228143904399079
9.6,1.37521390780278,0,1.0016,0.373613907802776
9.7,0.545573282588396,0,1.0009,-0.455326717411604
9.8,1.78329527781064,0,1.0004,0.782895277810643
9.9,0.294808211848501,0,1.0001,-0.705291788151499
10,0.870666268061394,0,1,-0.129333731938606
10.1,1.34913687706226,0,1.0001,0.349036877062264
10.2,1.04756615626808,0,1.0004,0.0471661562680763
10.3,0.399678082036003,0,1.0009,-0.601221917963997
10.4,1.37033408791309,0,1.0016,0.368734087913092
10.5,1.06779796525935,0,1.0025,0.0652979652593506
10.6,0.677731664470681,0,1.0036,-0.325868335529319
10.7,1.16638403544289,0,1.0049,0.161484035442887
10.8,1.30886296301397,0,1.0064,0.302462963013966
10.9,1.88187587287693,0,1.0081,0.873775872876934
11,0.972486982537233,0,1.01,-0.0375130174627673
11.1,0.894417564406671,0,1.0121,-0.117682435593329
11.2,0.812477762251338,0,1.0144,-0.201922237748662
11.3,0.246100395120223,0,1.0169,-0.770799604879777
11.4,1.22815226687103,0,1.0196,0.208552266871033
11.5,0.20073553046375,0,1.0225,-0.82176446953625
11.6,0.917664995203698,0,1.0256,-0.107935004796302
11.7,0.918887176805114,0,1.0289,-0.110012823194886
11.8,1.37045790113526,0,1.0324,0.338057901135257
11.9,-0.0723725750945068,0,1.0361,-1.10847257509451
12,1.40722996348909,0,1.04,0.36722996348909
12.1,0.836398262475191,0,1.0441,-0.207701737524809
12.2,0.531195133500713,0,1.0484,-0.517204866499287
12.3,1.04941276293003,0,1.0529,-0.00348723706997336
12.4,1.15094107234574,0,1.0576,0.0933410723457391
12.5,0.892821720281287,0,1.0625,-0.169678279718713
12.6,0.4798205296273,0,1.0676,-0.5877794703727
12.7,1.55546812645318,0,1.0729,0.482568126453183
12.8,1.15733688858955,0,1.0784,0.0789368885895519
12.9,0.801349788330943,0,1.0841,-0.282750211669057
13,1.57654690388668,0,1.09,0.486546903886677
13.1,1.24296816834614,0,1.0961,0.146868168346144
13.2,0.595393774861657,0,1.1024,-0.507006225138343
13.3,1.35732002826213,0,1.1089,0.248420028262134
13.4,0.397418161443506,0,1.1156,-0.718181838556494
13.5,0.699364209099395,0,1.1225,-0.423135790900605
13.6,1.19021779257957,0,1.1296,0.0606177925795654
13.7,1.30140562728174,0,1.1369,0.164505627281739
13.8,1.17259911448397,0,1.1444,0.0281991144839733
13.9,0.378889358510311,0,1.1521,-0.773210641489689
14,1.48748880552869,0,1.16,0.327488805528691
14.1,1.67280284362468,0,1.1681,0.504702843624677
14.2,1.64333714583371,0,1.1764,0.46693714583371
14.3,0.95676800204879,0,1.1849,-0.22813199795121
14.4,1.03604097136876,0,1.1936,-0.157559028631237
14.5,0.795526392723342,0,1.2025,-0.406973607276658
14.6,1.31168234865853,0,1.2116,0.10008234865853
14.7,1.32174992358593,0,1.2209,0.100849923585925
14.8,0.921808437891131,0,1.2304,-0.308591562108869
14.9,1.60791818334428,0,1.2401,0.367818183344277
15,1.59086301937991,0,1.25,0.340863019379911
15.1,1.52295047588434,0,1.2601,0.262850475884341
15.2,0.969014263830718,0,1.2704,-0.301385736169282
15.3,0.745499269711447,0,1.2809,-0.535400730288553
15.4,1.55249003355353,0,1.2916,0.26089003355353
15.5,1.88138667009955,0,1.3025,0.578886670099554
15.6,0.797549610386694,0,1.3136,-0.516050389613306
15.7,0.441624319981658,0,1.3249,-0.883275680018342
15.8,1.91084324660387,0,1.3364,0.574443246603867
15.9,1.32343111889764,0,1.3481,-0.0246688811023623
16,1.83112258174164,0,1.36,0.47112258174164
16.1,1.76630536712538,0,1.3721,0.394205367125383
16.2,0.896968641782847,0,1.3844,-0.487431358217153
16.3,1.22414868397231,0,1.3969,-0.172751316027694
16.4,1.07562348228109,0,1.4096,-0.333976517718906
16.5,1.49437204145936,0,1.4225,0.0718720414593604
16.6,1.90212097001377,0,1.4356,0.466520970013773
16.7,1.47129437691447,0,1.4489,0.022394376914471
16.8,0.622383261711915,0,1.4624,-0.840016738288085
16.9,1.97021883576808,0,1.4761,0.494118835768083
17,1.49106861080381,0,1.49,0.00106861080380803
17.1,1.32028528327187,0,1.5041,-0.183814716728133
17.2,0.677129363251671,0,1.5184,-0.841270636748328
17.3,1.68246867398627,0,1.5329,0.14956867398627
17.4,1.64567220317401,0,1.5476,0.0980722031740124
17.5,1.69793167912112,0,1.5625,0.135431679121122
17.6,1.14637393507203,0,1.5776,-0.431226064927974
17.7,1.30083506701916,0,1.5929,-0.292064932980841
17.8,1.24186909203867,0,1.6084,-0.366530907961332
17.9,2.33912127016096,0,1.6241,0.715021270160961
18,1.31183858832092,0,1.64,-0.32816141167908
18.1,1.57741546485841,0,1.6561,-0.078684535141587
18.2,1.31634250321264,0,1.6724,-0.356057496787364
18.3,2.05319944545123,0,1.6889,0.364299445451235
18.4,1.70069390007587,0,1.7056,-0.00490609992413088
18.5,1.75162579295123,0,1.7225,0.0291257929512327
18.6,2.11536652329508,0,1.7396,0.375766523295077
18.7,2.0269949353525,0,1.7569,0.270094935352501
18.8,2.08878740963199,0,1.7744,0.314387409631994
18.9,0.939003722808832,0,1.7921,-0.853096277191168
19,1.8979718548835,0,1.81,0.0879718548834978
19.1,2.21461421549182,0,1.8281,0.386514215491822
19.2,1.98639764334111,0,1.8464,0.139997643341107
19.3,2.22562611267022,0,1.8649,0.360726112670225
19.4,2.73207536732925,0,1.8836,0.848475367329253
19.5,2.40193466609179,0,1.9025,0.499434666091794
19.6,1.47232568102085,0,1.9216,-0.44927431897915
19.7,1.60886597067713,0,1.9409,-0.332034029322872
19.8,1.91168850417328,0,1.9604,-0.0487114958267214
19.9,1.72306357738468,0,1.9801,-0.257036422615315
20,1.96842001337715,0,2,-0.0315799866228521
20.1,2.51134510787745,0,2.0201,0.491245107877454
20.2,1.82785366592645,0,2.0404,-0.212546334073553
20.3,1.9464580797821,0,2.0609,-0.114441920217901
20.4,1.99055773802552,0,2.0816,-0.0910422619744759
20.5,2.37230926743495,0,2.1025,0.269809267434946
20.6,2.53833600005025,0,2.1236,0.414736000050251
20.7,2.08511499083823,0,2.1449,-0.059785009161769
20.8,2.03956746243539,0,2.1664,-0.126832537564609
20.9,2.56153786947943,0,2.1881,0.373437869479432
21,2.49931363560081,0,2.21,0.289313635600811
21.1,2.42737392534206,0,2.2321,0.195273925342059
21.2,3.56087949105554,0,2.2544,1.30647949105554
21.3,2.28958030311761,0,2.2769,0.0126803031176112
21.4,2.43610997381416,0,2.2996,0.136509973814158
21.5,2.28908760444692,0,2.3225,-0.0334123955530795
21.6,2.59216843640064,0,2.3456,0.246568436400639
21.7,2.15890032243276,0,2.3689,-0.209999677567242
21.8,2.79548269646447,0,2.3924,0.40308269646447
21.9,3.14774089466462,0,2.4161,0.731640894664618
22,2.47411522745499,0,2.44,0.0341152274549886
22.1,2.43677011011226,0,2.4641,-0.0273298898877402
22.2,2.26301383726185,0,2.4884,-0.225386162738148
22.3,2.32347037669191,0,2.5129,-0.189429623308093
22.4,1.85618619203829,0,2.5376,-0.68141380796171
22.5,2.5410119806334,0,2.5625,-0.021488019366595
22.6,2.23506237360029,0,2.5876,-0.352537626399716
22.7,3.11525657348343,0,2.6129,0.502356573483429
22.8,2.70073662021599,0,2.6384,0.0623366202159905
22.9,2.68607307228257,0,2.6641,0.0219730722825744
23,3.24942097709739,0,2.69,0.55942097709739
23.1,2.0058406493945,0,2.7161,-0.710259350605503
23.2,2.87426162477719,0,2.7424,0.131861624777186
23.3,2.34573889153957,0,2.7689,-0.423161108460427
23.4,2.53825233562176,0,2.7956,-0.257347664378241
23.5,2.92587631601503,0,2.8225,0.103376316015027
23.6,3.20627772160595,0,2.8496,0.356677721605948
23.7,2.54225103571785,0,2.8769,-0.334648964282152
23.8,3.12565929814983,0,2.9044,0.22125929814983
23.9,3.51546372755813,0,2.9321,0.58336372755813
24,2.61796712849736,0,2.96,-0.342032871502643
24.1,2.59125095334639,0,2.9881,-0.396849046653611
24.2,3.01172023312094,0,3.0164,-0.00467976687905591
24.3,3.29566429391276,0,3.0449,0.250764293912761
24.4,3.07419968680419,0,3.0736,0.00059968680419255
24.5,2.77596930497283,0,3.1025,-0.326530695027169
24.6,3.17765901447926,0,3.1316,0.0460590144792567
24.7,3.2437274659462,0,3.1609,0.0828274659461996
24.8,3.01257527634696,0,3.1904,-0.177824723653037
24.9,2.77190410292632,0,3.2201,-0.448195897073684
25,3.42414318504891,0,3.25,0.174143185048913
25.1,3.28693545358276,0,3.2801,0.00683545358275546
25.2,3.16520574845524,0,3.3104,-0.145194251544756
25.3,3.08840500956812,0,3.3409,-0.25249499043188
25.4,3.17147000614908,0,3.3716,-0.200129993850924
25.5,3.05562273073197,0,3.4025,-0.34687726926803
25.6,3.01756273735402,0,3.4336,-0.416037262645983
25.7,3.97107258873961,0,3.4649,0.506172588739606
25.8,3.39981685698368,0,3.4964,-0.0965831430163244
25.9,2.83648743323897,0,3.5281,-0.691612566761032
26,3.36470364654082,0,3.56,-0.195296353459181
26.1,4.01625372972329,0,3.5921,0.424153729723292
26.2,3.40913841131599,0,3.6244,-0.21526158868401
26.3,4.36783506977074,0,3.6569,0.710935069770738
26.4,3.37779248319106,0,3.6896,-0.311807516808937
26.5,3.42131123074134,0,3.7225,-0.301188769258662
26.6,3.34234665093487,0,3.7556,-0.413253349065134
26.7,4.25443540739859,0,3.7889,0.46553540739859
26.8,3.59035757464583,0,3.8224,-0.232042425354167
26.9,4.02302095514123,0,3.8561,0.166920955141228
27,3.23074999152126,0,3.89,-0.659250008478736
27.1,3.69502981795651,0,3.9241,-0.229070182043491
27.2,4.22209281667114,0,3.9584,0.26369281667114
27.3,3.48073936089145,0,3.9929,-0.512160639108549
27.4,4.04764962007049,0,4.0276,0.0200496200704896
27.5,4.28186117504811,0,4.0625,0.21936117504811
27.6,4.808978685069,0,4.0976,0.711378685068998
27.7,4.38933486980299,0,4.1329,0.256434869802992
27.8,4.54708135138748,0,4.1684,0.378681351387484
27.9,4.06239800225719,0,4.2041,-0.141701997742814
28,4.00847313013391,0,4.24,-0.231526869866094
28.1,4.29868932684562,0,4.2761,0.0225893268456157
28.2,3.95507092265232,0,4.3124,-0.357329077347682
28.3,4.7977311481965,0,4.3489,0.448831148196504
28.4,4.69593150738389,0,4.3856,0.310331507383895
28.5,4.80749824773864,0,4.4225,0.384998247738637
28.6,4.96391362289743,0,4.4596,0.504313622897427
28.7,4.4537325936539,0,4.4969,-0.043167406346101
28.8,4.30353698095539,0,4.5344,-0.230863019044606
28.9,4.78235304149361,0,4.5721,0.210253041493613
29,5.07078387822311,0,4.61,0.460783878223112
29.1,4.99145154532049,0,4.6481,0.343351545320486
29.2,5.06463047973609,0,4.6864,0.378230479736093
29.3,5.32735217332717,0,4.7249,0.602452173327172
29.4,4.88173517782831,0,4.7636,0.118135177828313
29.5,5.28413877411798,0,4.8025,0.481638774117983
29.6,4.83686167756608,0,4.8416,-0.00473832243392409
29.7,5.19670014139301,0,4.8809,0.315800141393011
29.8,4.35896711781501,0,4.9204,-0.561432882184993
29.9,5.57694242099855,0,4.9601,0.616842420998547
30,4.29003728685534,0,5,-0.709962713144662
